year	category	nominee	title	winner	imdb_id	imdb_img	song_title
1994	Best Sound	Michael Herbick	The Fugitive	False	nm0378655	https://m.media-amazon.com/images/M/MV5BMjAzOTQ1OTQ0NF5BMl5BanBnXkFtZTcwNTE2ODczMw@@._V1_.jpg	
1994	Best Sound	Frank A. Montaño	The Fugitive	False	nm0599057	https://m.media-amazon.com/images/M/MV5BZTQ4MThjZDItMjk1ZS00ZjJmLWJjMjQtNDRjNTgyOWUyOTYyXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
1994	Best Sound	Scott D. Smith	The Fugitive	False	nm0809896	https://m.media-amazon.com/images/M/MV5BZWMyMTc1YzItYTQ0Zi00OGIzLWFlYzgtMGM1NWIyZDQwNDlmXkEyXkFqcGdeQXVyNTQyNDM4Mw@@._V1_.jpg	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	Steven Zaillian	Schindler's List	True	nm0001873	https://m.media-amazon.com/images/M/MV5BMjA2MDc1NzI3MV5BMl5BanBnXkFtZTcwODkyMDA1OA@@._V1_.jpg	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	Terry George	In the Name of the Father	False	nm0313623	https://m.media-amazon.com/images/M/MV5BMTQ0NDk0NDkyNV5BMl5BanBnXkFtZTgwNzUyMzY0NDE@._V1_.jpg	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	Jim Sheridan	In the Name of the Father	False	nm0006487	https://m.media-amazon.com/images/M/MV5BMTcxOTcwNzU5MF5BMl5BanBnXkFtZTYwMDIxNTk1._V1_.jpg	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	William Nicholson	Shadowlands	False	nm0629933	None	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	Jay Cocks	The Age of Innocence	False	nm0168379	None	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	Martin Scorsese	The Age of Innocence	False	nm0000217	https://m.media-amazon.com/images/M/MV5BMTcyNDA4Nzk3N15BMl5BanBnXkFtZTcwNDYzMjMxMw@@._V1_.jpg	
1994	Best Writing, Screenplay Based on Material Previously Produced or Published	Ruth Prawer Jhabvala	The Remains of the Day	False	nm0695609	https://m.media-amazon.com/images/M/MV5BYzRiOTY3YjktODkyNy00MDQ0LWE0ZWItNmY5NDRlNDJjZmEzXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg	
1994	Best Writing, Screenplay Written Directly for the Screen	Jane Campion	The Piano	True	nm0001005	https://m.media-amazon.com/images/M/MV5BMTQ5Njg0OTIxN15BMl5BanBnXkFtZTYwNDg0MTM1._V1_.jpg	
1994	Best Writing, Screenplay Written Directly for the Screen	Gary Ross	Dave	False	nm0002657	https://m.media-amazon.com/images/M/MV5BMTI3NjcxMTA2Nl5BMl5BanBnXkFtZTcwMjkwNDYyMQ@@._V1_.jpg	
1994	Best Writing, Screenplay Written Directly for the Screen	Jeff Maguire	In the Line of Fire	False	nm0536587	None	
1994	Best Writing, Screenplay Written Directly for the Screen	Ron Nyswaner	Philadelphia	False	nm0638913	https://m.media-amazon.com/images/M/MV5BMjA1MDU2NTIxNl5BMl5BanBnXkFtZTYwMjA4ODcz._V1_.jpg	
1994	Best Writing, Screenplay Written Directly for the Screen	Nora Ephron	Sleepless in Seattle	False	nm0001188	https://m.media-amazon.com/images/M/MV5BMjE0MTEyNDE0M15BMl5BanBnXkFtZTcwNzA5NjQwOA@@._V1_.jpg	
1994	Best Writing, Screenplay Written Directly for the Screen	David S. Ward	Sleepless in Seattle	False	nm0911486	https://m.media-amazon.com/images/M/MV5BMjA4MjA1ODI2M15BMl5BanBnXkFtZTcwMzc2ODgwMw@@._V1_.jpg	
1994	Best Writing, Screenplay Written Directly for the Screen	Jeff Arch	Sleepless in Seattle	False	nm0033578	https://m.media-amazon.com/images/M/MV5BMTExNzk4NjQ1ODNeQTJeQWpwZ15BbWU2MDYxNDE3Mg@@._V1_.jpg	
1995	Best Actor in a Leading Role	Tom Hanks	Forrest Gump	True	nm0000158	https://m.media-amazon.com/images/M/MV5BMTQ2MjMwNDA3Nl5BMl5BanBnXkFtZTcwMTA2NDY3NQ@@._V1_.jpg	
1995	Best Actor in a Leading Role	John Travolta	Pulp Fiction	False	nm0000237	https://m.media-amazon.com/images/M/MV5BMTMyMjZlYzgtZWRjMC00OTRmLTllZTktMmM1ODVmNjljMTQyXkEyXkFqcGdeQXVyMTExNzQ3MzAw._V1_.jpg	
1995	Best Actor in a Leading Role	Morgan Freeman	The Shawshank Redemption	False	nm0000151	https://m.media-amazon.com/images/M/MV5BMTc0MDMyMzI2OF5BMl5BanBnXkFtZTcwMzM2OTk1MQ@@._V1_.jpg	
1995	Best Actor in a Leading Role	Nigel Hawthorne	The Madness of King George	False	nm0001329	https://m.media-amazon.com/images/M/MV5BMTM4MTg4NDE1NV5BMl5BanBnXkFtZTYwNTE2OTM3._V1_.jpg	
1995	Best Actor in a Leading Role	Paul Newman	Nobody's Fool	False	nm0000056	https://m.media-amazon.com/images/M/MV5BOWY2MDlmNTAtYWQ3Mi00YTU0LWEzZDYtYmEyM2UzYTY2YTM1XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg	
1995	Best Actor in a Supporting Role	Martin Landau	Ed Wood	True	nm0001445	https://m.media-amazon.com/images/M/MV5BMTI0MzkxNzg0OF5BMl5BanBnXkFtZTcwNDUzOTc5MQ@@._V1_.jpg	
1995	Best Actor in a Supporting Role	Chazz Palminteri	Bullets Over Broadway	False	nm0001590	https://m.media-amazon.com/images/M/MV5BMjExNjU4NTUzOV5BMl5BanBnXkFtZTgwMTY3MDMzMTE@._V1_.jpg	
1995	Best Actor in a Supporting Role	Gary Sinise	Forrest Gump	False	nm0000641	https://m.media-amazon.com/images/M/MV5BMzE4NzcyMzU3OV5BMl5BanBnXkFtZTYwOTM2NDE2._V1_.jpg	
1995	Best Actor in a Supporting Role	Paul Scofield	Quiz Show	False	nm0006890	https://m.media-amazon.com/images/M/MV5BMjA1ODg0NjA0OF5BMl5BanBnXkFtZTcwNzA5ODM2MQ@@._V1_.jpg	
1995	Best Actor in a Supporting Role	Samuel L. Jackson	Pulp Fiction	False	nm0000168	https://m.media-amazon.com/images/M/MV5BMTQ1NTQwMTYxNl5BMl5BanBnXkFtZTYwMjA1MzY1._V1_.jpg	
1995	Best Actress in a Leading Role	Jessica Lange	Blue Sky	True	nm0001448	https://m.media-amazon.com/images/M/MV5BMjg5ODIyMjY0NF5BMl5BanBnXkFtZTcwNDcyNjY0MQ@@._V1_.jpg	
1995	Best Actress in a Leading Role	Jodie Foster	Nell	False	nm0000149	https://m.media-amazon.com/images/M/MV5BMTM3MjgyOTQwNF5BMl5BanBnXkFtZTcwMDczMzEwNA@@._V1_.jpg	
1995	Best Actress in a Leading Role	Miranda Richardson	Tom & Viv	False	nm0001669	https://m.media-amazon.com/images/M/MV5BMjA4NzM2ODE5N15BMl5BanBnXkFtZTcwNzAyMDc0NA@@._V1_.jpg	
1995	Best Actress in a Leading Role	Susan Sarandon	The Client	False	nm0000215	https://m.media-amazon.com/images/M/MV5BM2IyYmE3NjktZTRjYi00YWE3LWIwYjgtOTg1MGZmMmY1ZDA2XkEyXkFqcGdeQXVyODMyNDA5NTQ@._V1_.jpg	
1995	Best Actress in a Leading Role	Winona Ryder	Little Women	False	nm0000213	https://m.media-amazon.com/images/M/MV5BMTQ3NzM3MTc2NF5BMl5BanBnXkFtZTcwODMxNjA0NA@@._V1_.jpg	
1995	Best Actress in a Supporting Role	Dianne Wiest	Bullets Over Broadway	True	nm0001848	https://m.media-amazon.com/images/M/MV5BMTM1NjM4MTUwN15BMl5BanBnXkFtZTcwOTU0MTUyMw@@._V1_.jpg	
1995	Best Actress in a Supporting Role	Helen Mirren	The Madness of King George	False	nm0000545	https://m.media-amazon.com/images/M/MV5BMjA4MzY2ODU2MV5BMl5BanBnXkFtZTcwOTQ3ODY4OQ@@._V1_.jpg	
1995	Best Actress in a Supporting Role	Jennifer Tilly	Bullets Over Broadway	False	nm0000236	https://m.media-amazon.com/images/M/MV5BNDQxNDI2MzA0N15BMl5BanBnXkFtZTYwOTcxOTI0._V1_.jpg	
1995	Best Actress in a Supporting Role	Rosemary Harris	Tom & Viv	False	nm0365281	https://m.media-amazon.com/images/M/MV5BMjAzOTExOTE1NF5BMl5BanBnXkFtZTYwNDY0ODk1._V1_.jpg	
1995	Best Actress in a Supporting Role	Uma Thurman	Pulp Fiction	False	nm0000235	https://m.media-amazon.com/images/M/MV5BMjMxNzk1MTQyMl5BMl5BanBnXkFtZTgwMDIzMDEyMTE@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Ken Adam	The Madness of King George	True	nm0010553	https://m.media-amazon.com/images/M/MV5BODgxNTU1OTY2OV5BMl5BanBnXkFtZTgwNTk3NTg1MTI@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Carolyn Scott	The Madness of King George	True	nm0778942	None	
1995	Best Art Direction-Set Decoration	Santo Loquasto	Bullets Over Broadway	False	nm0520288	None	
1995	Best Art Direction-Set Decoration	Susan Bode	Bullets Over Broadway	False	nm0090833	None	
1995	Best Art Direction-Set Decoration	Rick Carter	Forrest Gump	False	nm0141437	https://m.media-amazon.com/images/M/MV5BNDA1NzczODA2NV5BMl5BanBnXkFtZTcwNTYzMDYxOQ@@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Nancy Haigh	Forrest Gump	False	nm0354101	https://m.media-amazon.com/images/M/MV5BNDg5YWQzMDctNWQyZC00ZTY4LWI0ZjQtMjU0MGQwMjU1NTIyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Dante Ferretti	Interview with the Vampire: The Vampire Chronicles	False	nm0274721	https://m.media-amazon.com/images/M/MV5BMTg1OTIxNjc4MV5BMl5BanBnXkFtZTcwMjQ1MjA3MQ@@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Francesca Lo Schiavo	Interview with the Vampire: The Vampire Chronicles	False	nm0521302	https://m.media-amazon.com/images/M/MV5BMzc2MDY1NjYxOV5BMl5BanBnXkFtZTcwMjkyMTY0Nw@@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Lilly Kilvert	Legends of the Fall	False	nm0453344	https://m.media-amazon.com/images/M/MV5BMmJiYzAzNjYtYzZhMi00ZjU3LWIwYTQtNWJkN2MzNGJkMjhjXkEyXkFqcGdeQXVyOTU5MjQ2Mg@@._V1_.jpg	
1995	Best Art Direction-Set Decoration	Dorree Cooper	Legends of the Fall	False	nm0177991	None	
1995	Best Cinematography	John Toll	Legends of the Fall	True	nm0001799	https://m.media-amazon.com/images/M/MV5BMTI2MjM0MjU4MV5BMl5BanBnXkFtZTcwMDMzODQwMw@@._V1_.jpg	
1995	Best Cinematography	Don Burgess	Forrest Gump	False	nm0121281	https://m.media-amazon.com/images/M/MV5BMTczODc0OTA4MF5BMl5BanBnXkFtZTgwNjg4MjcxMDI@._V1_.jpg	
1995	Best Cinematography	Roger Deakins	The Shawshank Redemption	False	nm0005683	https://m.media-amazon.com/images/M/MV5BMjA2ODk5MDE4Ml5BMl5BanBnXkFtZTcwMTkzMjgxNA@@._V1_.jpg	
1995	Best Cinematography	Piotr Sobocinski	Three Colors: Red	False	nm0811834	https://m.media-amazon.com/images/M/MV5BNDIwYzcyY2EtOTYzNi00NzdmLWI2NzItMWMxMzE1ZjAzY2QzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg	
1995	Best Cinematography	Owen Roizman	Wyatt Earp	False	nm0005845	https://m.media-amazon.com/images/M/MV5BNGQwMjI1ZmItZDc0OS00YjBjLWIyNTMtOTU3MjNkNmNhZmJjL2ltYWdlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg	
1995	Best Costume Design	Lizzy Gardiner	The Adventures of Priscilla, Queen of the Desert	True	nm0306773	None	
1995	Best Costume Design	Tim Chappel	The Adventures of Priscilla, Queen of the Desert	True	nm0152579	None	
1995	Best Costume Design	Jeffrey Kurland	Bullets Over Broadway	False	nm0475794	https://m.media-amazon.com/images/M/MV5BMTkzOTE5NTExNF5BMl5BanBnXkFtZTgwMTY5NzQ2MDE@._V1_.jpg	
1995	Best Costume Design	Colleen Atwood	Little Women	False	nm0041181	https://m.media-amazon.com/images/M/MV5BMTM3OTM1MzMxOV5BMl5BanBnXkFtZTYwOTQ0MzE1._V1_.jpg	
1995	Best Costume Design	April Ferry	Maverick	False	nm0275067	https://m.media-amazon.com/images/M/MV5BMzVlYjZiY2MtYTViMy00ODRhLTg1ZTAtMWIxZDBiZDNmYjY1XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
1995	Best Costume Design	Moidele Bickel	Queen Margot	False	nm0081001	None	
1995	Best Director	Robert Zemeckis	Forrest Gump	True	nm0000709	https://m.media-amazon.com/images/M/MV5BMTgyMTMzMDUyNl5BMl5BanBnXkFtZTcwODA0ODMyMw@@._V1_.jpg	
1995	Best Director	Krzysztof Kieslowski	Three Colors: Red	False	nm0001425	https://m.media-amazon.com/images/M/MV5BNzgyMjE0MDk5MF5BMl5BanBnXkFtZTcwNjcwNDg3Mw@@._V1_.jpg	
1995	Best Director	Quentin Tarantino	Pulp Fiction	False	nm0000233	https://m.media-amazon.com/images/M/MV5BMTgyMjI3ODA3Nl5BMl5BanBnXkFtZTcwNzY2MDYxOQ@@._V1_.jpg	
1995	Best Director	Robert Redford	Quiz Show	False	nm0000602	https://m.media-amazon.com/images/M/MV5BMTk1Nzc5MzQyMV5BMl5BanBnXkFtZTcwNjQ5OTA0Mg@@._V1_.jpg	
1995	Best Director	Woody Allen	Bullets Over Broadway	False	nm0000095	https://m.media-amazon.com/images/M/MV5BMTI1MjU3MTI2MF5BMl5BanBnXkFtZTcwMDgxNTE4MQ@@._V1_.jpg	
1995	Best Documentary, Features	Freida Lee Mock	Maya Lin: A Strong Clear Vision	True	nm0595131	https://m.media-amazon.com/images/M/MV5BMTQ0NTM2NzQ4OV5BMl5BanBnXkFtZTYwNTcwNDcz._V1_.jpg	
1995	Best Documentary, Features	Terry Sanders	Maya Lin: A Strong Clear Vision	True	nm0761739	https://m.media-amazon.com/images/M/MV5BMTU0MzAwNjQyMl5BMl5BanBnXkFtZTYwMzMzNTky._V1_.jpg	
1995	Best Documentary, Features	Jean Bach	A Great Day in Harlem	False	nm0045321	None	
1995	Best Documentary, Features	Charles Guggenheim	American Experience	False	nm0346549	https://m.media-amazon.com/images/M/MV5BZjE4NWU3NGQtNmUwOS00MTg3LTk0OTUtNzY2ZDg1NDM2MGIwXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_.jpg	
1995	Best Documentary, Features	Deborah Hoffmann	Complaints of a Dutiful Daughter	False	nm0389161	None	
1995	Best Documentary, Features	Connie Field	Freedom on My Mind	False	nm0275908	https://m.media-amazon.com/images/M/MV5BYmEzZTI0NmQtMDk5Zi00MDg3LWFlZDUtYWQ0NmFjY2QyOGRkXkEyXkFqcGdeQXVyMTU5MTMxNTM@._V1_.jpg	
1995	Best Documentary, Features	Marilyn Mulford	Freedom on My Mind	False	nm0611796	None	
1995	Best Documentary, Short Subjects	Charles Guggenheim	A Time for Justice	True	nm0346549	https://m.media-amazon.com/images/M/MV5BZjE4NWU3NGQtNmUwOS00MTg3LTk0OTUtNzY2ZDg1NDM2MGIwXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_.jpg	
1995	Best Documentary, Short Subjects	Marcel Lozinski	89 mm od Europy	False	nm0523656	https://m.media-amazon.com/images/M/MV5BZWMyYmY3ZTUtMzA3MS00NTBhLWExOGYtOTEwYzUyMTkzY2FhXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg	
1995	Best Documentary, Short Subjects	Vince DiPersio	Blues Highway	False	nm0228122	None	
1995	Best Documentary, Short Subjects	Bill Guttentag	Blues Highway	False	nm0349702	None	
1995	Best Documentary, Short Subjects	Robert Richter	School of the Americas Assassins	False	nm0724905	None	
1995	Best Documentary, Short Subjects	Dee Mosbacher	Straight from the Heart	False	nm0608224	None	
1995	Best Documentary, Short Subjects	Frances Reid	Straight from the Heart	False	nm0717266	None	
1995	Best Effects, Sound Effects Editing	Stephen Hunter Flick	Speed	True	nm0282276	None	
1995	Best Effects, Sound Effects Editing	Bruce Stambler	Clear and Present Danger	False	nm0821801	None	
1995	Best Effects, Sound Effects Editing	John Leveque	Clear and Present Danger	False	nm0505311	None	
1995	Best Effects, Sound Effects Editing	Gloria S. Borders	Forrest Gump	False	nm0096187	None	
1995	Best Effects, Sound Effects Editing	Randy Thom	Forrest Gump	False	nm0858378	https://m.media-amazon.com/images/M/MV5BMjEyMjA4MzE4NF5BMl5BanBnXkFtZTcwODgwMDg4NQ@@._V1_.jpg	
1995	Best Effects, Visual Effects	Ken Ralston	Forrest Gump	True	nm0707822	https://m.media-amazon.com/images/M/MV5BZWE4NmEzMTUtMzg5Ny00YTA0LTk2MzAtNWE0NDRiNWFjM2M2L2ltYWdlXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
1995	Best Effects, Visual Effects	George Murphy	Forrest Gump	True	nm0614279	https://m.media-amazon.com/images/M/MV5BYjg0MDE2OGYtZTY1OC00YzU3LTkyN2UtOTg4NDZhMDYzNzllXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg	
1995	Best Effects, Visual Effects	Stephen Rosenbaum	Forrest Gump	True	nm0742155	https://m.media-amazon.com/images/M/MV5BMTQxOTE3MDc0M15BMl5BanBnXkFtZTcwNjE2MzMyMw@@._V1_.jpg	
1995	Best Effects, Visual Effects	Allen Hall	Forrest Gump	True	nm0355292	None	
1995	Best Effects, Visual Effects	Scott Squires	The Mask	False	nm0820140	None	
1995	Best Effects, Visual Effects	Steve 'Spaz' Williams	The Mask	False	nm0931727	https://m.media-amazon.com/images/M/MV5BNmMzYzJiNDEtOTM2MS00ZTU3LThiYzUtNmQ2OTdmOWE1NDE3XkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg	
1995	Best Effects, Visual Effects	Tom Bertino	The Mask	False	nm0078129	None	
1995	Best Effects, Visual Effects	Jon Farhat	The Mask	False	nm0267331	None	
1995	Best Effects, Visual Effects	John Bruno	True Lies	False	nm0116497	https://m.media-amazon.com/images/M/MV5BMzcwYjJlN2MtOWQ4Ny00Y2Y4LTgwNjgtNTg2NDg3MGQwNjg5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_.jpg	
1995	Best Effects, Visual Effects	Thomas L. Fisher	True Lies	False	nm0279812	None	
1995	Best Effects, Visual Effects	Jacques Stroweis	True Lies	False	nm0835215	https://m.media-amazon.com/images/M/MV5BMzA4NzMzODg3OF5BMl5BanBnXkFtZTgwNDM3MDgzMDE@._V1_.jpg	
1995	Best Effects, Visual Effects	Pat McClung	True Lies	False	nm0565957	https://m.media-amazon.com/images/M/MV5BZTVmMWFkOWItZmMwZi00OGM1LTk0OWItZTUyYzNiZDA4ODZlXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg	
1995	Best Film Editing	Arthur Schmidt	Forrest Gump	True	nm0772831	https://m.media-amazon.com/images/M/MV5BOGFkNmFkMzctZDA2Zi00M2FlLTg3NTktMWMxNDc0NTEwZTgxXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg	
1995	Best Film Editing	Frederick Marx	Hoop Dreams	False	nm0555610	https://m.media-amazon.com/images/M/MV5BMTNmN2JlMTctNzEwYS00ZjlmLTk5NjktZjYxNDJiYzM5MGZlXkEyXkFqcGdeQXVyMjQxMTE3OQ@@._V1_.jpg	
1995	Best Film Editing	Steve James	Hoop Dreams	False	nm0416945	https://m.media-amazon.com/images/M/MV5BMjMyOTU4NjE0OV5BMl5BanBnXkFtZTgwNDA3MjQ5MDE@._V1_.jpg	
1995	Best Film Editing	William Haugse	Hoop Dreams	False	nm0369368	https://m.media-amazon.com/images/M/MV5BZjcxYzRjYjUtNjlmZS00OTgzLWE3Y2MtOGFkNmJhYjA5NmQ3XkEyXkFqcGdeQXVyNDgxNDg3ODc@._V1_.jpg	
1995	Best Film Editing	Sally Menke	Pulp Fiction	False	nm0579673	https://m.media-amazon.com/images/M/MV5BMTgxNDg5MTAwMV5BMl5BanBnXkFtZTcwNzk1MTQ5Mw@@._V1_.jpg	
1995	Best Film Editing	John Wright	Speed	False	nm0942510	None	
1995	Best Film Editing	Richard Francis-Bruce	The Shawshank Redemption	False	nm0290358	None	
1995	Best Makeup	Rick Baker	Ed Wood	True	nm0000711	https://m.media-amazon.com/images/M/MV5BNjk0ODIwNDczOF5BMl5BanBnXkFtZTcwMzQ0NTQ0NA@@._V1_.jpg	
1995	Best Makeup	Ve Neill	Ed Wood	True	nm0624763	https://m.media-amazon.com/images/M/MV5BMTg2YjYxMDctNWI0NS00OTBkLWE5YjQtZWJjZGNkNDVhNzYxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg	
1995	Best Makeup	Yolanda Toussieng	Ed Wood	True	nm0869758	https://m.media-amazon.com/images/M/MV5BODZhYTdmYjUtNDA5Yy00YjZmLWI0OTUtMjNhNjg2MzAwN2RiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg	
1995	Best Makeup	Daniel C. Striepeke	Forrest Gump	False	nm0834475	https://m.media-amazon.com/images/M/MV5BOWE4Y2JiMDAtNWI2YS00NDAxLWFlNzgtYTM2OWUzNTA5N2VlXkEyXkFqcGdeQXVyMjE5MzM3MjA@._V1_.jpg	
1995	Best Makeup	Hallie D'Amore	Forrest Gump	False	nm0195180	None	
1995	Best Makeup	Judith A. Cory	Forrest Gump	False	nm0181677	https://m.media-amazon.com/images/M/MV5BMTcyMGJlMjYtNGU4YS00MDlmLWIyMjEtMWE2OGU1MTg2ODg5XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg	
1995	Best Makeup	Daniel Parker	Frankenstein	False	nm0662173	None	
1995	Best Makeup	Paul Engelen	Frankenstein	False	nm0257204	https://m.media-amazon.com/images/M/MV5BMjA3NDMxMzI4Nl5BMl5BanBnXkFtZTcwNTE3NDMzMQ@@._V1_.jpg	
1995	Best Makeup	Carol Hemming	Frankenstein	False	nm0376080	None	
1995	Best Music, Original Score	Hans Zimmer	The Lion King	True	nm0001877	https://m.media-amazon.com/images/M/MV5BMzc2MjMzMjY4MV5BMl5BanBnXkFtZTcwODAzODU2Mw@@._V1_.jpg	
1995	Best Music, Original Score	Alan Silvestri	Forrest Gump	False	nm0006293	https://m.media-amazon.com/images/M/MV5BODU3NjY2ODU5N15BMl5BanBnXkFtZTcwNTg3OTAxOQ@@._V1_.jpg	
1995	Best Music, Original Score	Elliot Goldenthal	Interview with the Vampire: The Vampire Chronicles	False	nm0006106	https://m.media-amazon.com/images/M/MV5BMTIwMTA4ODYyM15BMl5BanBnXkFtZTYwMTMzNjMz._V1_.jpg	
1995	Best Music, Original Score	Thomas Newman	Little Women	False	nm0002353	https://m.media-amazon.com/images/M/MV5BMTI4NzkzMjUxOF5BMl5BanBnXkFtZTYwOTM0ODY2._V1_.jpg	
1995	Best Music, Original Score	Thomas Newman	The Shawshank Redemption	False	nm0002353	https://m.media-amazon.com/images/M/MV5BMTI4NzkzMjUxOF5BMl5BanBnXkFtZTYwOTM0ODY2._V1_.jpg	
1995	Best Music, Original Song	Elton John	The Lion King	True	nm0005056	https://m.media-amazon.com/images/M/MV5BMjM3Njk3Nzc4MF5BMl5BanBnXkFtZTgwODMzNjUxMzE@._V1_.jpg	For the song "Can You Feel the Love Tonight".
1995	Best Music, Original Song	Tim Rice	The Lion King	True	nm0005358	https://m.media-amazon.com/images/M/MV5BODg1OTEwNDc5N15BMl5BanBnXkFtZTcwNzA3NzgyMQ@@._V1_.jpg	For the song "Can You Feel the Love Tonight".
1995	Best Music, Original Song	Carole Bayer Sager	Junior	False	nm0004728	https://m.media-amazon.com/images/M/MV5BMTM2NDA5Nzc1OV5BMl5BanBnXkFyZXN1bWU@._V1_.jpg	For the song "Look What Love Has Done".
1995	Best Music, Original Song	James Newton Howard	Junior	False	nm0006133	https://m.media-amazon.com/images/M/MV5BMjA2MzE2MTM1MV5BMl5BanBnXkFtZTcwMzIzODk1OQ@@._V1_.jpg	For the song "Look What Love Has Done".
1995	Best Music, Original Song	James Ingram	Junior	False	nm0408986	https://m.media-amazon.com/images/M/MV5BMjAyMDYzMDk4Nl5BMl5BanBnXkFtZTgwOTg0MjM1MjI@._V1_.jpg	For the song "Look What Love Has Done".
1995	Best Music, Original Song	Patty Smyth	Junior	False	nm0810796	https://m.media-amazon.com/images/M/MV5BMTYzOTM5NjgxOF5BMl5BanBnXkFtZTYwMzM2OTg0._V1_.jpg	For the song "Look What Love Has Done".
1995	Best Music, Original Song	Elton John	The Lion King	False	nm0005056	https://m.media-amazon.com/images/M/MV5BMjM3Njk3Nzc4MF5BMl5BanBnXkFtZTgwODMzNjUxMzE@._V1_.jpg	For the song "Hakuna Matata".
1995	Best Music, Original Song	Tim Rice	The Lion King	False	nm0005358	https://m.media-amazon.com/images/M/MV5BODg1OTEwNDc5N15BMl5BanBnXkFtZTcwNzA3NzgyMQ@@._V1_.jpg	For the song "Hakuna Matata".
1995	Best Music, Original Song	Elton John	The Lion King	False	nm0005056	https://m.media-amazon.com/images/M/MV5BMjM3Njk3Nzc4MF5BMl5BanBnXkFtZTgwODMzNjUxMzE@._V1_.jpg	For the song "Circle of Life".
1995	Best Music, Original Song	Tim Rice	The Lion King	False	nm0005358	https://m.media-amazon.com/images/M/MV5BODg1OTEwNDc5N15BMl5BanBnXkFtZTcwNzA3NzgyMQ@@._V1_.jpg	For the song "Circle of Life".
1995	Best Music, Original Song	Randy Newman	The Paper	False	nm0005271	https://m.media-amazon.com/images/M/MV5BMTYzOTAwMjQ1Nl5BMl5BanBnXkFtZTYwMTM4ODQz._V1_.jpg	For the song "Make Up Your Mind".
1995	Best Picture	Wendy Finerman	Forrest Gump	True	nm0277704	https://m.media-amazon.com/images/M/MV5BMTU5MzQwN2YtODdjZi00OGIxLTgzNTAtYTg2MWY3YzE2YzA2XkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg	
1995	Best Picture	Steve Starkey	Forrest Gump	True	nm0823330	https://m.media-amazon.com/images/M/MV5BMTIxMTg1NTczN15BMl5BanBnXkFtZTYwMTEzNTc0._V1_.jpg	
1995	Best Picture	Steve Tisch	Forrest Gump	True	nm0005494	https://m.media-amazon.com/images/M/MV5BMjE4OTQ3ODU0NF5BMl5BanBnXkFtZTYwMDcwMDY1._V1_.jpg	
1995	Best Picture	Duncan Kenworthy	Four Weddings and a Funeral	False	nm0448953	https://m.media-amazon.com/images/M/MV5BODlkYjRiNTYtZjFhYi00OWM0LTk0OGUtMWZkODBlOTIzMWFmXkEyXkFqcGdeQXVyMTExMzMwMDI4._V1_.jpg	
1995	Best Picture	Lawrence Bender	Pulp Fiction	False	nm0004744	https://m.media-amazon.com/images/M/MV5BMjA3OTQzNjMwN15BMl5BanBnXkFtZTcwMTE3NjQxMw@@._V1_.jpg	
1995	Best Picture	Michael Jacobs	Quiz Show	False	nm0414551	None	
1995	Best Picture	Julian Krainin	Quiz Show	False	nm0469313	https://m.media-amazon.com/images/M/MV5BMTY1NjYyMTcxOF5BMl5BanBnXkFtZTcwOTI2NDYyMQ@@._V1_.jpg	
1995	Best Picture	Michael Nozik	Quiz Show	False	nm0637602	https://m.media-amazon.com/images/M/MV5BMTM5NjkyMzk0Ml5BMl5BanBnXkFtZTgwNDQ0Mzk5MDE@._V1_.jpg	
